"249180010","PSZCZYNA","2020","01",10.6,"",4.1,"",-7.2,"",-1.8,"",.7,"",-10.9,"",16.3,"",2.8,"","18","",2,"",4,9,4
"249180010","PSZCZYNA","2020","02",14.8,"",8.3,"",-5.2,"",.8,"",4.1,"",-6.4,"",77.7,"",18.5,"","04","",3,"",1,16,7
"249180010","PSZCZYNA","2020","03",18.7,"",10.5,"",-6.7,"",.1,"",4.6,"",-9.4,"",27.1,"",9.3,"","20","",1,"",1,8,5
"249180010","PSZCZYNA","2020","04",23.0,"",16.9,"",-4.6,"",1.7,"",9.1,"",-7.4,"",11.3,"",6.1,"","29","",1,"",1,4,1
"249180010","PSZCZYNA","2020","05",25.4,"",16.7,"",-1.5,"",5.2,"",11.0,"",-3.8,"",132.1,"",20.6,"","30","",0,"",0,17,0
"249180010","PSZCZYNA","2020","06",30.5,"",23.2,"",6.5,"",12.7,"",17.7,"",3.9,"",132.0,"",25.0,"","20","",0,"",0,17,0
"249180010","PSZCZYNA","2020","07",32.5,"",25.5,"",7.4,"",12.5,"",18.9,"",5.5,"",126.5,"",32.1,"","11","",0,"",0,17,0
"249180010","PSZCZYNA","2020","08",32.1,"",26.6,"",7.9,"",13.8,"",19.8,"",4.7,"",89.5,"",18.8,"","18","",0,"",0,12,0
"249180010","PSZCZYNA","2020","09",29.5,"",21.2,"",3.2,"",9.3,"",14.5,"",1.0,"",75.2,"",14.6,"","01","",0,"",0,11,0
"249180010","PSZCZYNA","2020","10",24.9,"",14.6,"",.9,"",6.6,"",9.9,"",-1.0,"",161.9,"",38.6,"","13","",0,"",0,18,0
"249180010","PSZCZYNA","2020","11",16.2,"",8.6,"",-5.1,"",1.7,"",4.7,"",-8.4,"",27.7,"",7.9,"","03","",4,"",2,7,2
"249180010","PSZCZYNA","2020","12",11.4,"",4.5,"",-8.4,"",-1.7,"",1.2,"",-10.4,"",29.1,"",8.0,"","30","",2,"",5,10,3
"249180160","BRENNA","2020","01",14.1,"",7.1,"",-7.2,"",-1.5,"",2.1,"",-9.7,"",22.7,"",4.7,"","04","",3,"",5,7,4
"249180160","BRENNA","2020","02",14.9,"",8.2,"",-5.4,"",1.7,"",4.6,"",-11.3,"",94.5,"",18.8,"","04","",5,"",6,13,8
